327,6,trainval/4XESlSz0TLM/50008,3.82,16000
328,0,trainval/4xnVNvd8lBg/50001,1.50,16000
328,1,trainval/4xnVNvd8lBg/50002,3.14,16000
329,0,trainval/4YooZCkyUsY/50001,4.38,16000
329,1,trainval/4YooZCkyUsY/50002,1.50,16000
329,2,trainval/4YooZCkyUsY/50003,4.38,16000
330,0,trainval/4YS3gGpnPe8/50001,5.86,16000
330,1,trainval/4YS3gGpnPe8/50002,1.90,16000
330,2,trainval/4YS3gGpnPe8/50003,3.26,16000
330,3,trainval/4YS3gGpnPe8/50004,2.10,16000
331,0,trainval/4yyPSZSGLOI/50001,6.18,16000
331,1,trainval/4yyPSZSGLOI/50002,5.54,16000
331,2,trainval/4yyPSZSGLOI/50003,5.18,16000
331,3,trainval/4yyPSZSGLOI/50004,5.98,16000
331,4,trainval/4yyPSZSGLOI/50005,1.26,16000
331,5,trainval/4yyPSZSGLOI/50006,1.70,16000
331,6,trainval/4yyPSZSGLOI/50007,1.54,16000
331,7,trainval/4yyPSZSGLOI/50008,3.90,16000
331,8,trainval/4yyPSZSGLOI/50009,5.66,16000
331,9,trainval/4yyPSZSGLOI/50010,2.98,16000
331,10,trainval/4yyPSZSGLOI/50011,6.26,16000
331,11,trainval/4yyPSZSGLOI/50012,1.86,16000
331,12,trainval/4yyPSZSGLOI/50013,5.98,16000
331,13,trainval/4yyPSZSGLOI/50014,3.30,16000
331,14,trainval/4yyPSZSGLOI/50015,6.06,16000
331,15,trainval/4yyPSZSGLOI/50016,5.54,16000
331,16,trainval/4yyPSZSGLOI/50017,2.78,16000
331,17,trainval/4yyPSZSGLOI/50018,5.14,16000
331,18,trainval/4yyPSZSGLOI/50019,3.86,16000
331,19,trainval/4yyPSZSGLOI/50020,2.70,16000
331,20,trainval/4yyPSZSGLOI/50021,4.06,16000
331,21,trainval/4yyPSZSGLOI/50022,3.62,16000
332,0,trainval/4Z75ASJMBx4/50001,1.38,16000
332,1,trainval/4Z75ASJMBx4/50002,6.06,16000
332,2,trainval/4Z75ASJMBx4/50003,5.26,16000
332,3,trainval/4Z75ASJMBx4/50004,3.42,16000
333,0,trainval/4ZgwzSm7sRs/50001,2.50,16000
333,1,trainval/4ZgwzSm7sRs/50002,2.46,16000
333,2,trainval/4ZgwzSm7sRs/50003,6.06,16000
333,3,trainval/4ZgwzSm7sRs/50004,5.30,16000
333,4,trainval/4ZgwzSm7sRs/50006,1.94,16000
333,5,trainval/4ZgwzSm7sRs/50007,4.54,16000
333,6,trainval/4ZgwzSm7sRs/50008,2.14,16000
333,7,trainval/4ZgwzSm7sRs/50009,2.66,16000
333,8,trainval/4ZgwzSm7sRs/50010,5.82,16000
333,9,trainval/4ZgwzSm7sRs/50011,5.70,16000
333,10,trainval/4ZgwzSm7sRs/50012,3.18,16000
333,11,trainval/4ZgwzSm7sRs/50013,4.90,16000
333,12,trainval/4ZgwzSm7sRs/50014,6.10,16000
333,13,trainval/4ZgwzSm7sRs/50015,3.30,16000
333,14,trainval/4ZgwzSm7sRs/50017,1.34,16000
333,15,trainval/4ZgwzSm7sRs/50018,5.82,16000
333,16,trainval/4ZgwzSm7sRs/50019,6.14,16000
333,17,trainval/4ZgwzSm7sRs/50020,4.10,16000
333,18,trainval/4ZgwzSm7sRs/50021,4.30,16000
333,19,trainval/4ZgwzSm7sRs/50022,5.50,16000
333,20,trainval/4ZgwzSm7sRs/50023,5.54,16000
333,21,trainval/4ZgwzSm7sRs/50026,3.74,16000
333,22,trainval/4ZgwzSm7sRs/50027,6.18,16000
333,23,trainval/4ZgwzSm7sRs/50028,5.34,16000
333,24,trainval/4ZgwzSm7sRs/50029,6.02,16000
333,25,trainval/4ZgwzSm7sRs/50030,3.74,16000
333,26,trainval/4ZgwzSm7sRs/50031,2.86,16000
333,27,trainval/4ZgwzSm7sRs/50032,1.82,16000
333,28,trainval/4ZgwzSm7sRs/50033,2.90,16000
333,29,trainval/4ZgwzSm7sRs/50034,1.30,16000
333,30,trainval/4ZgwzSm7sRs/50035,1.74,16000
333,31,trainval/4ZgwzSm7sRs/50036,3.14,16000
333,32,trainval/4ZgwzSm7sRs/50037,5.26,16000
333,33,trainval/4ZgwzSm7sRs/50038,1.82,16000
333,34,trainval/4ZgwzSm7sRs/50040,5.98,16000
333,35,trainval/4ZgwzSm7sRs/50041,6.14,16000
333,36,trainval/4ZgwzSm7sRs/50042,1.02,16000
333,37,trainval/4ZgwzSm7sRs/50043,6.02,16000
333,38,trainval/4ZgwzSm7sRs/50044,5.02,16000
333,39,trainval/4ZgwzSm7sRs/50045,1.26,16000
333,40,trainval/4ZgwzSm7sRs/50046,6.10,16000
333,41,trainval/4ZgwzSm7sRs/50047,2.46,16000
333,42,trainval/4ZgwzSm7sRs/50048,3.62,16000
333,43,trainval/4ZgwzSm7sRs/50049,0.82,16000
333,44,trainval/4ZgwzSm7sRs/50050,1.34,16000
334,0,trainval/501FEzbB1JI/50001,4.70,16000
334,1,trainval/501FEzbB1JI/50002,6.02,16000
334,2,trainval/501FEzbB1JI/50003,5.38,16000
334,3,trainval/501FEzbB1JI/50004,6.06,16000
334,4,trainval/501FEzbB1JI/50005,6.06,16000
334,5,trainval/501FEzbB1JI/50006,3.94,16000
334,6,trainval/501FEzbB1JI/50007,6.06,16000
334,7,trainval/501FEzbB1JI/50008,5.38,16000
334,8,trainval/501FEzbB1JI/50009,6.18,16000
334,9,trainval/501FEzbB1JI/50010,4.38,16000
334,10,trainval/501FEzbB1JI/50012,6.22,16000
334,11,trainval/501FEzbB1JI/50013,5.30,16000
334,12,trainval/501FEzbB1JI/50014,3.50,16000
334,13,trainval/501FEzbB1JI/50015,6.18,16000
334,14,trainval/501FEzbB1JI/50016,5.42,16000
334,15,trainval/501FEzbB1JI/50017,5.70,16000
334,16,trainval/501FEzbB1JI/50018,4.82,16000
335,0,trainval/50m48lpi4AU/50001,1.26,16000
335,1,trainval/50m48lpi4AU/50002,2.70,16000
335,2,trainval/50m48lpi4AU/50003,1.54,16000
335,3,trainval/50m48lpi4AU/50004,2.06,16000
335,4,trainval/50m48lpi4AU/50005,0.94,16000
335,5,trainval/50m48lpi4AU/50006,1.66,16000
335,6,trainval/50m48lpi4AU/50007,1.18,16000
335,7,trainval/50m48lpi4AU/50008,5.26,16000
335,8,trainval/50m48lpi4AU/50009,2.50,16000
335,9,trainval/50m48lpi4AU/50010,1.94,16000
335,10,trainval/50m48lpi4AU/50011,6.18,16000
335,11,trainval/50m48lpi4AU/50012,2.30,16000
335,12,trainval/50m48lpi4AU/50013,1.14,16000
335,13,trainval/50m48lpi4AU/50014,1.42,16000
335,14,trainval/50m48lpi4AU/50015,3.02,16000
335,15,trainval/50m48lpi4AU/50016,1.78,16000
335,16,trainval/50m48lpi4AU/50017,1.26,16000
335,17,trainval/50m48lpi4AU/50018,3.06,16000
335,18,trainval/50m48lpi4AU/50019,1.50,16000
335,19,trainval/50m48lpi4AU/50020,1.34,16000
335,20,trainval/50m48lpi4AU/50021,1.22,16000
335,21,trainval/50m48lpi4AU/50022,3.74,16000
335,22,trainval/50m48lpi4AU/50023,1.38,16000
335,23,trainval/50m48lpi4AU/50024,1.02,16000
335,24,trainval/50m48lpi4AU/50025,1.90,16000
336,0,trainval/53P0aypkpXY/50001,5.70,16000
336,1,trainval/53P0aypkpXY/50002,5.74,16000
336,2,trainval/53P0aypkpXY/50003,1.34,16000
336,3,trainval/53P0aypkpXY/50004,4.30,16000
336,4,trainval/53P0aypkpXY/50005,3.46,16000
336,5,trainval/53P0aypkpXY/50006,4.38,16000
336,6,trainval/53P0aypkpXY/50007,5.94,16000
336,7,trainval/53P0aypkpXY/50008,3.86,16000
336,8,trainval/53P0aypkpXY/50009,4.06,16000
336,9,trainval/53P0aypkpXY/50010,2.82,16000
336,10,trainval/53P0aypkpXY/50011,6.06,16000
336,11,trainval/53P0aypkpXY/50012,2.82,16000
336,12,trainval/53P0aypkpXY/50013,1.46,16000
336,13,trainval/53P0aypkpXY/50014,2.78,16000
336,14,trainval/53P0aypkpXY/50015,2.22,16000
336,15,trainval/53P0aypkpXY/50016,1.34,16000
336,16,trainval/53P0aypkpXY/50017,5.94,16000
336,17,trainval/53P0aypkpXY/50018,5.30,16000
336,18,trainval/53P0aypkpXY/50019,3.78,16000
337,0,trainval/55n9pHSA0O8/50001,1.78,16000
337,1,trainval/55n9pHSA0O8/50002,6.22,16000
337,2,trainval/55n9pHSA0O8/50003,2.98,16000
337,3,trainval/55n9pHSA0O8/50004,3.50,16000
337,4,trainval/55n9pHSA0O8/50005,2.66,16000
337,5,trainval/55n9pHSA0O8/50006,1.70,16000
337,6,trainval/55n9pHSA0O8/50008,1.22,16000
337,7,trainval/55n9pHSA0O8/50009,2.94,16000
337,8,trainval/55n9pHSA0O8/50010,6.22,16000
337,9,trainval/55n9pHSA0O8/50011,2.18,16000
337,10,trainval/55n9pHSA0O8/50012,1.70,16000
337,11,trainval/55n9pHSA0O8/50013,3.86,16000
337,12,trainval/55n9pHSA0O8/50014,5.18,16000
337,13,trainval/55n9pHSA0O8/50015,1.66,16000
337,14,trainval/55n9pHSA0O8/50016,1.50,16000
337,15,trainval/55n9pHSA0O8/50017,2.22,16000
337,16,trainval/55n9pHSA0O8/50018,1.18,16000
337,17,trainval/55n9pHSA0O8/50019,1.26,16000
337,18,trainval/55n9pHSA0O8/50020,1.78,16000
337,19,trainval/55n9pHSA0O8/50021,4.58,16000
337,20,trainval/55n9pHSA0O8/50022,1.62,16000
337,21,trainval/55n9pHSA0O8/50023,3.06,16000
337,22,trainval/55n9pHSA0O8/50024,3.58,16000
337,23,trainval/55n9pHSA0O8/50025,2.22,16000
338,0,trainval/56WGgJNBRxQ/50001,6.18,16000
338,1,trainval/56WGgJNBRxQ/50002,6.06,16000
338,2,trainval/56WGgJNBRxQ/50003,2.14,16000
338,3,trainval/56WGgJNBRxQ/50006,5.90,16000
338,4,trainval/56WGgJNBRxQ/50007,6.18,16000
338,5,trainval/56WGgJNBRxQ/50008,3.82,16000
338,6,trainval/56WGgJNBRxQ/50009,5.86,16000
338,7,trainval/56WGgJNBRxQ/50010,3.46,16000
338,8,trainval/56WGgJNBRxQ/50011,6.22,16000
338,9,trainval/56WGgJNBRxQ/50012,6.14,16000
338,10,trainval/56WGgJNBRxQ/50013,3.70,16000
338,11,trainval/56WGgJNBRxQ/50014,6.26,16000
338,12,trainval/56WGgJNBRxQ/50015,5.86,16000
338,13,trainval/56WGgJNBRxQ/50016,2.86,16000
338,14,trainval/56WGgJNBRxQ/50018,1.66,16000
338,15,trainval/56WGgJNBRxQ/50019,6.06,16000
338,16,trainval/56WGgJNBRxQ/50020,1.46,16000
338,17,trainval/56WGgJNBRxQ/50021,2.06,16000
338,18,trainval/56WGgJNBRxQ/50022,1.30,16000
338,19,trainval/56WGgJNBRxQ/50023,5.94,16000
338,20,trainval/56WGgJNBRxQ/50024,4.54,16000
338,21,trainval/56WGgJNBRxQ/50025,6.10,16000
338,22,trainval/56WGgJNBRxQ/50026,5.94,16000
338,23,trainval/56WGgJNBRxQ/50027,6.02,16000
338,24,trainval/56WGgJNBRxQ/50028,6.06,16000
338,25,trainval/56WGgJNBRxQ/50029,5.42,16000
338,26,trainval/56WGgJNBRxQ/50030,3.34,16000
338,27,trainval/56WGgJNBRxQ/50031,3.78,16000
338,28,trainval/56WGgJNBRxQ/50032,6.18,16000
338,29,trainval/56WGgJNBRxQ/50034,1.90,16000
339,0,trainval/57FMau29OSg/50001,3.26,16000
339,1,trainval/57FMau29OSg/50002,1.14,16000
340,0,trainval/58eTdyeVwbA/50001,6.26,16000
340,1,trainval/58eTdyeVwbA/50002,6.06,16000
340,2,trainval/58eTdyeVwbA/50003,1.22,16000
340,3,trainval/58eTdyeVwbA/50004,6.02,16000
340,4,trainval/58eTdyeVwbA/50005,3.10,16000
340,5,trainval/58eTdyeVwbA/50006,4.02,16000
340,6,trainval/58eTdyeVwbA/50007,2.38,16000
340,7,trainval/58eTdyeVwbA/50008,4.78,16000
340,8,trainval/58eTdyeVwbA/50009,4.86,16000
340,9,trainval/58eTdyeVwbA/50010,6.06,16000
341,0,trainval/59K6SwHLtcw/50001,5.58,16000
341,1,trainval/59K6SwHLtcw/50002,2.58,16000
342,0,trainval/59SRn1SkWAA/50001,4.74,16000
342,1,trainval/59SRn1SkWAA/50002,6.14,16000
342,2,trainval/59SRn1SkWAA/50003,2.66,16000
342,3,trainval/59SRn1SkWAA/50004,5.30,16000
342,4,trainval/59SRn1SkWAA/50005,1.46,16000
342,5,trainval/59SRn1SkWAA/50006,3.50,16000
342,6,trainval/59SRn1SkWAA/50007,5.90,16000
342,7,trainval/59SRn1SkWAA/50008,3.26,16000
342,8,trainval/59SRn1SkWAA/50009,6.14,16000
342,9,trainval/59SRn1SkWAA/50010,2.66,16000
342,10,trainval/59SRn1SkWAA/50011,6.14,16000
342,11,trainval/59SRn1SkWAA/50012,6.22,16000
342,12,trainval/59SRn1SkWAA/50013,2.22,16000
342,13,trainval/59SRn1SkWAA/50014,2.02,16000
342,14,trainval/59SRn1SkWAA/50015,3.38,16000
342,15,trainval/59SRn1SkWAA/50016,5.98,16000
342,16,trainval/59SRn1SkWAA/50017,6.14,16000
342,17,trainval/59SRn1SkWAA/50018,4.30,16000
342,18,trainval/59SRn1SkWAA/50020,3.86,16000
342,19,trainval/59SRn1SkWAA/50021,2.42,16000
342,20,trainval/59SRn1SkWAA/50022,5.74,16000
342,21,trainval/59SRn1SkWAA/50023,2.30,16000
342,22,trainval/59SRn1SkWAA/50024,5.82,16000
342,23,trainval/59SRn1SkWAA/50025,3.50,16000
342,24,trainval/59SRn1SkWAA/50026,2.62,16000
342,25,trainval/59SRn1SkWAA/50027,4.14,16000
342,26,trainval/59SRn1SkWAA/50028,5.18,16000
342,27,trainval/59SRn1SkWAA/50029,6.10,16000
342,28,trainval/59SRn1SkWAA/50030,6.06,16000
342,29,trainval/59SRn1SkWAA/50031,1.86,16000
342,30,trainval/59SRn1SkWAA/50032,5.82,16000
342,31,trainval/59SRn1SkWAA/50033,5.22,16000
343,0,trainval/5AcjM5BKfRQ/50001,2.82,16000
343,1,trainval/5AcjM5BKfRQ/50002,1.70,16000
343,2,trainval/5AcjM5BKfRQ/50003,2.38,16000
344,0,trainval/5aH2Ppjpcho/50001,5.90,16000
344,1,trainval/5aH2Ppjpcho/50002,2.86,16000
344,2,trainval/5aH2Ppjpcho/50003,4.02,16000
344,3,trainval/5aH2Ppjpcho/50004,6.26,16000
344,4,trainval/5aH2Ppjpcho/50005,6.06,16000
344,5,trainval/5aH2Ppjpcho/50006,2.14,16000
344,6,trainval/5aH2Ppjpcho/50007,2.26,16000
344,7,trainval/5aH2Ppjpcho/50008,2.82,16000
344,8,trainval/5aH2Ppjpcho/50009,1.54,16000
345,0,trainval/5aLiFw8CSEA/50001,5.94,16000
345,1,trainval/5aLiFw8CSEA/50002,6.14,16000
345,2,trainval/5aLiFw8CSEA/50003,1.98,16000
345,3,trainval/5aLiFw8CSEA/50004,2.30,16000
345,4,trainval/5aLiFw8CSEA/50005,4.66,16000
345,5,trainval/5aLiFw8CSEA/50006,1.82,16000
345,6,trainval/5aLiFw8CSEA/50007,2.58,16000
345,7,trainval/5aLiFw8CSEA/50008,4.78,16000
345,8,trainval/5aLiFw8CSEA/50009,2.42,16000
345,9,trainval/5aLiFw8CSEA/50010,2.10,16000
345,10,trainval/5aLiFw8CSEA/50011,4.22,16000
345,11,trainval/5aLiFw8CSEA/50012,1.18,16000
345,12,trainval/5aLiFw8CSEA/50013,3.42,16000
345,13,trainval/5aLiFw8CSEA/50014,1.06,16000
345,14,trainval/5aLiFw8CSEA/50015,2.86,16000
345,15,trainval/5aLiFw8CSEA/50016,4.50,16000
345,16,trainval/5aLiFw8CSEA/50017,5.70,16000
346,0,trainval/5AN5fPFtV0U/50001,1.38,16000
346,1,trainval/5AN5fPFtV0U/50003,2.62,16000
346,2,trainval/5AN5fPFtV0U/50004,1.86,16000
346,3,trainval/5AN5fPFtV0U/50005,1.50,16000
346,4,trainval/5AN5fPFtV0U/50006,1.54,16000
346,5,trainval/5AN5fPFtV0U/50007,1.34,16000
346,6,trainval/5AN5fPFtV0U/50008,1.86,16000
346,7,trainval/5AN5fPFtV0U/50009,4.42,16000
346,8,trainval/5AN5fPFtV0U/50010,2.10,16000
346,9,trainval/5AN5fPFtV0U/50011,2.30,16000
346,10,trainval/5AN5fPFtV0U/50012,2.54,16000
346,11,trainval/5AN5fPFtV0U/50013,1.54,16000
346,12,trainval/5AN5fPFtV0U/50014,2.42,16000
346,13,trainval/5AN5fPFtV0U/50015,0.90,16000
346,14,trainval/5AN5fPFtV0U/50016,2.58,16000
346,15,trainval/5AN5fPFtV0U/50017,1.30,16000
346,16,trainval/5AN5fPFtV0U/50018,6.14,16000
346,17,trainval/5AN5fPFtV0U/50019,2.10,16000
346,18,trainval/5AN5fPFtV0U/50020,6.26,16000
346,19,trainval/5AN5fPFtV0U/50022,2.38,16000
346,20,trainval/5AN5fPFtV0U/50023,2.66,16000
347,0,trainval/5c6AADI7Pb4/50001,1.62,16000
347,1,trainval/5c6AADI7Pb4/50002,1.46,16000
347,2,trainval/5c6AADI7Pb4/50003,1.54,16000
347,3,trainval/5c6AADI7Pb4/50004,1.38,16000
347,4,trainval/5c6AADI7Pb4/50006,1.86,16000
347,5,trainval/5c6AADI7Pb4/50007,2.46,16000
348,0,trainval/5cQoGNEcc5Q/50001,5.86,16000
348,1,trainval/5cQoGNEcc5Q/50002,1.42,16000
348,2,trainval/5cQoGNEcc5Q/50003,5.18,16000
348,3,trainval/5cQoGNEcc5Q/50004,6.10,16000
348,4,trainval/5cQoGNEcc5Q/50005,5.74,16000
349,0,trainval/5CSDIcUsIJk/50001,5.42,16000
349,1,trainval/5CSDIcUsIJk/50002,3.22,16000
349,2,trainval/5CSDIcUsIJk/50003,5.98,16000
349,3,trainval/5CSDIcUsIJk/50004,5.74,16000
349,4,trainval/5CSDIcUsIJk/50005,6.18,16000
349,5,trainval/5CSDIcUsIJk/50006,3.30,16000
350,0,trainval/5d4ZEgZU9Aw/50001,1.02,16000
350,1,trainval/5d4ZEgZU9Aw/50002,0.78,16000
351,0,trainval/5Dn08yo9aiM/50001,2.10,16000
351,1,trainval/5Dn08yo9aiM/50002,6.18,16000
351,2,trainval/5Dn08yo9aiM/50003,2.14,16000
351,3,trainval/5Dn08yo9aiM/50004,2.06,16000
351,4,trainval/5Dn08yo9aiM/50005,5.98,16000
351,5,trainval/5Dn08yo9aiM/50006,6.26,16000
351,6,trainval/5Dn08yo9aiM/50007,1.54,16000
352,0,trainval/5duz42kHqPs/50001,2.22,16000
352,1,trainval/5duz42kHqPs/50002,1.54,16000
352,2,trainval/5duz42kHqPs/50003,2.82,16000
352,3,trainval/5duz42kHqPs/50004,1.66,16000
353,0,trainval/5EORxJsoUJQ/50001,5.98,16000
354,0,trainval/5ErKrSyUpEo/50001,5.78,16000
354,1,trainval/5ErKrSyUpEo/50002,2.34,16000
354,2,trainval/5ErKrSyUpEo/50003,5.70,16000
354,3,trainval/5ErKrSyUpEo/50004,3.18,16000
354,4,trainval/5ErKrSyUpEo/50005,3.70,16000
354,5,trainval/5ErKrSyUpEo/50006,3.34,16000
354,6,trainval/5ErKrSyUpEo/50007,1.98,16000
354,7,trainval/5ErKrSyUpEo/50008,6.10,16000
354,8,trainval/5ErKrSyUpEo/50009,2.26,16000
354,9,trainval/5ErKrSyUpEo/50010,5.58,16000
354,10,trainval/5ErKrSyUpEo/50011,1.62,16000
354,11,trainval/5ErKrSyUpEo/50012,1.98,16000
354,12,trainval/5ErKrSyUpEo/50013,6.26,16000
355,0,trainval/5FjuSwOaV3Y/50001,2.02,16000
355,1,trainval/5FjuSwOaV3Y/50002,6.22,16000
355,2,trainval/5FjuSwOaV3Y/50003,2.38,16000
355,3,trainval/5FjuSwOaV3Y/50004,6.18,16000
355,4,trainval/5FjuSwOaV3Y/50005,1.38,16000
355,5,trainval/5FjuSwOaV3Y/50006,1.82,16000
355,6,trainval/5FjuSwOaV3Y/50007,1.38,16000
356,0,trainval/5ftklsHZ4cU/50001,2.86,16000
356,1,trainval/5ftklsHZ4cU/50002,2.22,16000
356,2,trainval/5ftklsHZ4cU/50003,6.06,16000
356,3,trainval/5ftklsHZ4cU/50004,5.94,16000
357,0,trainval/5Gtw7hgyLzI/50001,1.54,16000
357,1,trainval/5Gtw7hgyLzI/50002,1.50,16000
358,0,trainval/5HeZaYtfDf8/50001,1.06,16000
358,1,trainval/5HeZaYtfDf8/50002,5.70,16000
359,0,trainval/5HL1BEC024g/50001,2.70,16000
359,1,trainval/5HL1BEC024g/50002,5.30,16000
359,2,trainval/5HL1BEC024g/50003,3.34,16000
359,3,trainval/5HL1BEC024g/50004,1.26,16000
359,4,trainval/5HL1BEC024g/50005,1.18,16000
360,0,trainval/5iqZzi9mj4M/50001,6.26,16000
360,1,trainval/5iqZzi9mj4M/50002,5.98,16000
360,2,trainval/5iqZzi9mj4M/50003,3.70,16000
360,3,trainval/5iqZzi9mj4M/50004,4.02,16000
360,4,trainval/5iqZzi9mj4M/50005,3.26,16000
360,5,trainval/5iqZzi9mj4M/50006,1.34,16000
361,0,trainval/5J6jAC6XxAI/50001,1.26,16000
361,1,trainval/5J6jAC6XxAI/50002,3.94,16000
361,2,trainval/5J6jAC6XxAI/50003,1.46,16000
361,3,trainval/5J6jAC6XxAI/50004,4.02,16000
361,4,trainval/5J6jAC6XxAI/50005,6.10,16000
361,5,trainval/5J6jAC6XxAI/50006,2.02,16000
361,6,trainval/5J6jAC6XxAI/50007,2.18,16000
361,7,trainval/5J6jAC6XxAI/50008,6.02,16000
361,8,trainval/5J6jAC6XxAI/50009,1.98,16000
361,9,trainval/5J6jAC6XxAI/50010,1.22,16000
361,10,trainval/5J6jAC6XxAI/50011,5.98,16000
361,11,trainval/5J6jAC6XxAI/50012,4.50,16000
361,12,trainval/5J6jAC6XxAI/50013,1.18,16000
361,13,trainval/5J6jAC6XxAI/50014,2.14,16000
362,0,trainval/5Jqk1rkuUwU/50001,1.06,16000
362,1,trainval/5Jqk1rkuUwU/50002,1.90,16000
362,2,trainval/5Jqk1rkuUwU/50003,1.26,16000
362,3,trainval/5Jqk1rkuUwU/50004,1.42,16000
362,4,trainval/5Jqk1rkuUwU/50005,1.22,16000
362,5,trainval/5Jqk1rkuUwU/50006,1.78,16000
362,6,trainval/5Jqk1rkuUwU/50007,1.14,16000
362,7,trainval/5Jqk1rkuUwU/50008,2.26,16000
362,8,trainval/5Jqk1rkuUwU/50011,2.14,16000
362,9,trainval/5Jqk1rkuUwU/50012,3.14,16000
362,10,trainval/5Jqk1rkuUwU/50013,3.38,16000
362,11,trainval/5Jqk1rkuUwU/50014,0.98,16000
362,12,trainval/5Jqk1rkuUwU/50016,1.02,16000
362,13,trainval/5Jqk1rkuUwU/50017,2.86,16000
362,14,trainval/5Jqk1rkuUwU/50018,3.30,16000
362,15,trainval/5Jqk1rkuUwU/50019,1.22,16000
362,16,trainval/5Jqk1rkuUwU/50020,1.22,16000
362,17,trainval/5Jqk1rkuUwU/50021,0.82,16000
362,18,trainval/5Jqk1rkuUwU/50022,1.14,16000
362,19,trainval/5Jqk1rkuUwU/50023,0.86,16000
362,20,trainval/5Jqk1rkuUwU/50024,1.82,16000
362,21,trainval/5Jqk1rkuUwU/50025,3.30,16000
362,22,trainval/5Jqk1rkuUwU/50026,1.14,16000
363,0,trainval/5K57kcs15DY/50002,2.70,16000
363,1,trainval/5K57kcs15DY/50003,4.34,16000
363,2,trainval/5K57kcs15DY/50004,5.90,16000
363,3,trainval/5K57kcs15DY/50005,1.74,16000
363,4,trainval/5K57kcs15DY/50006,2.78,16000
363,5,trainval/5K57kcs15DY/50007,5.58,16000
363,6,trainval/5K57kcs15DY/50008,2.38,16000
363,7,trainval/5K57kcs15DY/50009,2.06,16000
363,8,trainval/5K57kcs15DY/50010,1.30,16000
363,9,trainval/5K57kcs15DY/50011,6.02,16000
363,10,trainval/5K57kcs15DY/50012,5.98,16000
363,11,trainval/5K57kcs15DY/50013,3.38,16000
363,12,trainval/5K57kcs15DY/50014,2.90,16000
363,13,trainval/5K57kcs15DY/50015,1.34,16000
363,14,trainval/5K57kcs15DY/50016,6.22,16000
363,15,trainval/5K57kcs15DY/50017,1.70,16000
363,16,trainval/5K57kcs15DY/50018,6.10,16000
363,17,trainval/5K57kcs15DY/50019,6.10,16000
363,18,trainval/5K57kcs15DY/50020,4.10,16000
363,19,trainval/5K57kcs15DY/50021,3.66,16000
363,20,trainval/5K57kcs15DY/50022,2.94,16000
363,21,trainval/5K57kcs15DY/50023,3.66,16000
363,22,trainval/5K57kcs15DY/50024,1.82,16000
363,23,trainval/5K57kcs15DY/50025,1.70,16000
363,24,trainval/5K57kcs15DY/50026,3.14,16000
363,25,trainval/5K57kcs15DY/50027,3.98,16000
363,26,trainval/5K57kcs15DY/50028,3.54,16000
363,27,trainval/5K57kcs15DY/50029,6.06,16000
363,28,trainval/5K57kcs15DY/50030,5.58,16000
363,29,trainval/5K57kcs15DY/50031,3.14,16000
364,0,trainval/5l4cA8zSreQ/50001,1.74,16000
364,1,trainval/5l4cA8zSreQ/50002,2.66,16000
364,2,trainval/5l4cA8zSreQ/50003,2.70,16000
365,0,trainval/5ldhLuX4vSM/50001,0.90,16000
366,0,trainval/5LgCl7ZyYGs/50001,3.42,16000
366,1,trainval/5LgCl7ZyYGs/50002,3.18,16000
366,2,trainval/5LgCl7ZyYGs/50003,6.10,16000
366,3,trainval/5LgCl7ZyYGs/50004,4.86,16000
366,4,trainval/5LgCl7ZyYGs/50005,4.58,16000
366,5,trainval/5LgCl7ZyYGs/50006,6.22,16000
366,6,trainval/5LgCl7ZyYGs/50007,5.90,16000
366,7,trainval/5LgCl7ZyYGs/50008,2.70,16000
367,0,trainval/5LrThfSBeq0/50001,1.78,16000
367,1,trainval/5LrThfSBeq0/50002,1.38,16000
367,2,trainval/5LrThfSBeq0/50003,6.26,16000
367,3,trainval/5LrThfSBeq0/50004,5.82,16000
367,4,trainval/5LrThfSBeq0/50005,6.10,16000
367,5,trainval/5LrThfSBeq0/50006,6.06,16000
368,0,trainval/5M3Dow20KlM/50001,2.78,16000
369,0,trainval/5MgBikgcWnY/50001,2.34,16000
369,1,trainval/5MgBikgcWnY/50002,6.06,16000
369,2,trainval/5MgBikgcWnY/50003,1.06,16000
369,3,trainval/5MgBikgcWnY/50004,1.82,16000
370,0,trainval/5nrn5fC001Q/50001,5.62,16000
370,1,trainval/5nrn5fC001Q/50002,6.14,16000
370,2,trainval/5nrn5fC001Q/50003,5.10,16000
370,3,trainval/5nrn5fC001Q/50004,2.10,16000
370,4,trainval/5nrn5fC001Q/50005,1.26,16000
370,5,trainval/5nrn5fC001Q/50006,5.30,16000
370,6,trainval/5nrn5fC001Q/50007,6.10,16000
370,7,trainval/5nrn5fC001Q/50008,3.58,16000
370,8,trainval/5nrn5fC001Q/50009,4.66,16000
370,9,trainval/5nrn5fC001Q/50010,3.58,16000
370,10,trainval/5nrn5fC001Q/50011,4.82,16000
370,11,trainval/5nrn5fC001Q/50012,6.02,16000
370,12,trainval/5nrn5fC001Q/50013,3.66,16000
370,13,trainval/5nrn5fC001Q/50014,6.14,16000
370,14,trainval/5nrn5fC001Q/50015,6.02,16000
370,15,trainval/5nrn5fC001Q/50016,6.10,16000
371,0,trainval/5nwSjRA3kQA/50001,1.34,16000
372,0,trainval/5OISkgjSjkA/50001,3.38,16000
372,1,trainval/5OISkgjSjkA/50002,4.06,16000
372,2,trainval/5OISkgjSjkA/50003,1.22,16000
372,3,trainval/5OISkgjSjkA/50004,2.26,16000
